기관명,기관분류,의료기관분류,응급의료 권역,우편번호,시도,시군구,주소,dutyEmcls,dutyEmclsName,dutyName,dutyTel1,dutyTel3,hpid,phpid,rnum,위도,경도,dgidIdName,dutyEryn,dutyHano,dutyHayn,dutyTime1c,dutyTime1s,dutyTime2c,dutyTime2s,dutyTime3c,dutyTime3s,dutyTime4c,dutyTime4s,dutyTime5c,dutyTime5s,dutyTime6c,dutyTime6s,hpbdn,hperyn,hpgryn,hpnicuyn,hpopyn,hvec,hvgc,hvncc,hvoc,MKioskTy1,MKioskTy10,MKioskTy11,MKioskTy2,MKioskTy25,MKioskTy3,MKioskTy4,MKioskTy5,MKioskTy6,MKioskTy7,MKioskTy8,MKioskTy9,postCdn1,postCdn2,hpccuyn,hpcuyn,hvcc,hvccc,dutyInf,dutyMapimg,hpicuyn,hvicc,dutyTime7c,dutyTime7s,dutyTime8c,dutyTime8s
의료법인갑을의료재단갑을녹산병원,병원,응급의료기관 외의 의료기관(응급의료시설),,46754,부산,강서구,부산광역시 강서구 녹산산단321로 24-8 (송정동),G009,응급실운영신고기관,의료법인갑을의료재단갑을녹산병원,051-974-8300,051-974-8414,A1200139,A1200139,1,35.090573808412124,128.85332092602835,"가정의학과,구강내과,내과,마취통증의학과,보건진료소,산부인과,소아청소년과,신경과,신경외과,영상의학과,외과,정형외과",1,200,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,,,,,,,,,,,,,,,,,,467,54,,,,,,버스정류장: 녹산공단 내 삼성전기 앞/6번 신호등 교차로,,,,,,
의료법인명성의료재단영양병원,병원,응급의료기관 외의 의료기관(응급의료시설),,36541,경북,영양군,경상북도 영양군 영양읍 동서대로 75,G009,응급실운영신고기관,의료법인명성의료재단영양병원,054-682-0727,054-682-3866,A2700026,A2700026,1,36.66257764096643,129.1173135291313,"가정의학과,내과,정형외과",1,50,1,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,50,5,45,,,5,23,,,,,,,,,,,,,,,365,41,,,,,"내과.가정의학과
소아야간진료-매일 00:00~24:00 진료함(6개월이상가능 - 소아과전문의아님)",경북 영양군 영양읍 동서대로 75번지,,,2400,0000,2400,0000
의료법인바른의료재단바른병원,병원,응급의료기관 외의 의료기관(응급의료시설),,52725,경남,진주시,경상남도 진주시 동진로 7 (칠암동),G009,응급실운영신고기관,의료법인바른의료재단바른병원,055-790-3000,055-790-3651,A2800045,A2800045,3,35.179208158439586,128.09170475475878,"가정의학과,내과,마취통증의학과,비뇨기과,성형외과,소아청소년과,신경과,신경외과,영상의학과,외과,이비인후과,재활의학과,정형외과,피부과,흉부외과",1,151,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,172,5,131,,4,,,,,,,,,,,,,,,,,527,25,,,,,,진주과학기술대학교 옆 (서쪽),,,,,,
의료법인백천의료재단바로본병원,병원,응급의료기관 외의 의료기관(응급의료시설),,41267,대구,동구,대구광역시 동구 국채보상로 769 (신천동),G009,응급실운영신고기관,의료법인백천의료재단바로본병원,1644-8575,053-721-8549,A1300033,A1300033,3,35.86845464452633,128.61518371219722,"내과,마취통증의학과,신경과,신경외과,영상의학과,외과,정형외과",1,200,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,412,67,,,,,건강검진센터 운영,,,,,,,
의료법인송암의료재단마이크로병원,병원,응급의료기관 외의 의료기관(응급의료시설),,28594,충북,청주시,충청북도 청주시 흥덕구 사직대로 26 (복대동),G009,응급실운영신고기관,의료법인송암의료재단마이크로병원,043-265-0071,070-7038-2717,A2300039,A2300039,2,36.63402150390528,127.45009452402523,"가정의학과,내과,마취통증의학과,성형외과,신경외과,영상의학과,재활의학과,정형외과",1,200,1,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,,,,,,,,,,,,,,,,,,,,,,285,94,,,,,,,,,2400,0000,2400,0000
의료법인신의료재단김해삼승병원,병원,응급의료기관 외의 의료기관(응급의료시설),,50926,경남,김해시,경상남도 김해시 김해대로 2335 (부원동),G009,응급실운영신고기관,의료법인신의료재단김해삼승병원,055-310-7700,055-310-7777,A2800146,A2800146,5,35.226730571,128.8821901808,"내과,마취통증의학과,신경과,신경외과,영상의학과,외과,재활의학과,정형외과",1,211,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,509,26,,,,,,,,,,,,
의료법인에스엠씨의료재단울산세민병원,병원,응급의료기관 외의 의료기관(응급의료시설),,44521,울산,중구,울산광역시 중구 학성로 184 (학성동),G009,응급실운영신고기관,의료법인에스엠씨의료재단울산세민병원,052-290-0114,052-290-0119,A1700036,A1700036,3,35.556584160908145,129.33096884743864,"내과,마취통증의학과,소아청소년과,신경외과,영상의학과,외과,재활의학과,정형외과",1,149,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,165,7,165,0,2,10,14,0,2,,,,,,,,,,,,,445,21,0,0,0,0,"보훈지청위탁병원,응급실운영신고기관",,0,0,,,,
의료법인왜관병원,병원,응급의료기관 외의 의료기관(응급의료시설),,39888,경북,칠곡군,경상북도 칠곡군 왜관읍 군청2길 10,G009,응급실운영신고기관,의료법인왜관병원,054-971-1002,054-971-1004,A2700066,A2700066,1,35.996063888888891,128.401522222222212,"가정의학과,구강내과,내과,보건(의료원)소,소아치과,정신건강의학과,정형외과,치과보존과,치과보철과,치주과",1,330,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,398,88,,,,,"의료법인 건용의료재단 왜관병원은 칠곡군 유일 응급실 운영병원으로 지역민에게 양질의 의료제공은 물론 코로나-19 호흡기전담센터를 운영하고있으며, 평일은 물론 주.휴일과 공휴일에도 신속항원검사를 하고있으며
전체350병상을 갖추고 지역의 건강을 책임지는 병원.","경부고속도로 왜관ic 이용, 칠곡군청 옆
대구북부터미널 시외버스이용,왜관북부정류장 하차,도보3분거리",,,2400,0000,2400,0000
의료법인인봉의료재단영등포병원,병원,응급의료기관 외의 의료기관(응급의료시설),,7256,서울,영등포구,서울특별시 영등포구 당산로31길 10 (당산동3가),G009,응급실운영신고기관,의료법인인봉의료재단영등포병원,02-2635-2809,02-2632-0013,A1100255,A1100255,6,37.526858089517,126.89561402986,"내과,마취통증의학과,비뇨기과,산부인과,신경과,신경외과,영상의학과,외과,재활의학과,정형외과,조산원",1,89,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,129,6,122,0,2,5,33,0,2,,,,,,,,,,,,,072,56,0,0,0,0,,영등포구청역 3번 출구  영등포구청 옆,7,-1,,,,
의료법인인성의료재단함평성심병원,병원,응급의료기관 외의 의료기관(응급의료시설),,57154,전남,함평군,"전라남도 함평군 함평읍 영수길 132, 함평성심병원",G009,응급실운영신고기관,의료법인인성의료재단함평성심병원,061-324-0001,061-324-0072,A2600090,A2600090,1,35.061886111111114,126.519805555555550,"내과,산부인과,영상의학과,정형외과",1,40,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,2400,0000,100,,,,,,,,,,,,,,,,,,,,,571,54,,,,,,,,,1300,0830,,
의료법인일산복음병원,병원,응급의료기관 외의 의료기관(응급의료시설),,10355,경기,고양시,"경기도 고양시 일산동구 고양대로 760, 가동 (중산동, 일산복음병원)",G009,응급실운영신고기관,의료법인일산복음병원,031-977-5000,031-929-0330,A2100283,A2100283,6,37.68205457051212,126.7801254241406,"가정의학과,내과,마취통증의학과,신경과,신경외과,영상의학과,외과,정형외과",1,173,1,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,,,,,,,,,,,,,,,,,,103,55,,,,,응급실 24시간운영,산들마을 201동 맞은편에 위치함,,,2400,0000,2400,0000
의료법인정민의료재단보은한양병원,병원,응급의료기관 외의 의료기관(응급의료시설),,28949,충북,보은군,충청북도 보은군 보은읍 보은로 102,G009,응급실운영신고기관,의료법인정민의료재단보은한양병원,043-544-1500,070-7575-2853,A2300017,A2300017,1,36.48327155579628,127.71821043397682,"내과,정형외과",1,112,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,79,10,85,,1,7,14,,1,,,,,,,,,,,,,289,49,,,,,수술실/건강검진/적성검사,,6,,,,,
의료법인창녕서울의료재단창녕서울병원,병원,응급의료기관 외의 의료기관(응급의료시설),,50322,경남,창녕군,경상남도 창녕군 창녕읍 창녕대로 122,G009,응급실운영신고기관,의료법인창녕서울의료재단창녕서울병원,055-532-1975,055-530-7671,A2800082,A2800082,1,35.53476250295272,128.4976162683357,"가정의학과,내과,비뇨기과,정형외과",1,83,1,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,180,12,120,0,3,12,54,0,2,,,,,,,,,,,,,503,22,0,0,0,0,,창녕교육지원청 부근,3,3,,,,
의료법인청파의료재단송탄중앙병원,병원,응급의료기관 외의 의료기관(응급의료시설),,17719,경기,평택시,경기도 평택시 오좌동길 17-16 (독곡동),G009,응급실운영신고기관,의료법인청파의료재단송탄중앙병원,031-612-7000,031-612-7000,A2100301,A2100301,6,37.0885408447458,127.0641653404409,"가정의학과,내과,외과,정신건강의학과,한방내과",1,189,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,177,19,,,,,,,,,,,,
의료법인태성의료재단제일조은병원,병원,응급의료기관 외의 의료기관(응급의료시설),,27627,충북,음성군,충청북도 음성군 금왕읍 음성로1230번길 10,G009,응급실운영신고기관,의료법인태성의료재단제일조은병원,043-883-8800,043-883-7755,A2300015,A2300015,1,36.99760379156879,127.59853452216106,"내과,마취통증의학과,신경외과,영상의학과,외과,이비인후과,정형외과",1,142,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,163,10,142,,1,10,62,,2,,,,,,,,,,,,,276,27,,,,,"*토요일진료과:내과,신경외과,정형외과,외과,영상의학과/건강검진",,,,,,,
인성병원,병원,응급의료기관 외의 의료기관(응급의료시설),,24272,강원,춘천시,강원특별자치도 춘천시 금강로 39 (낙원동),G009,응급실운영신고기관,인성병원,033-253-3030,033-259-8119,A2200033,A2200033,2,37.88124367430593,127.7268803699377,"내과,마취통증의학과,산부인과,신경외과,영상의학과,외과,정형외과",1,141,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,156,13,144,,3,10,31,,2,,,,,,,,,,,,,242,72,,,,,,,12,0,,,,
재단법인베스티안재단베스티안부산병원,병원,응급의료기관 외의 의료기관(응급의료시설),,46524,부산,북구,부산광역시 북구 화명대로 1 (화명동),G009,응급실운영신고기관,재단법인베스티안재단베스티안부산병원,051-332-7575,070-7603-1721,A1200110,A1200110,3,35.235586741528486,129.00862669149657,"가정의학과,내과,마취통증의학과,영상의학과,외과,응급의학과,정형외과",1,126,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,150,10,150,,3,10,7,0,3,,,,,,,,,,,,,465,24,,,0,0,,2호선 화명역 1번출구/버스정류장: 화명역교차로,10,0,,,,
진주세란병원,병원,응급의료기관 외의 의료기관(응급의료시설),,52717,경남,진주시,경상남도 진주시 진주대로 829 (주약동),G009,응급실운영신고기관,진주세란병원,055-760-7578,055-760-7575,A2800044,A2800044,7,35.17448762105697,128.09295064588534,"가정의학과,구강내과,구강악안면방사선과,내과,마취통증의학과,보건(의료원)소,보건진료소,소아치과,신경외과,영상의학과,정형외과,치과교정과,치과보존과,치과보철과,치주과",1,153,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,151,5,151,,4,,,,,,,,,,,,,,,,,527,17,,,,,"MRI, CT, 수액처치/응급실에서 정형외과 소아치료가능/야간진료",고려병원 사거리 한국통신대 맞은편,,,,,,
청주현대병원,병원,응급의료기관 외의 의료기관(응급의료시설),,28363,충북,청주시,충청북도 청주시 흥덕구 비하로 65 (비하동),G009,응급실운영신고기관,청주현대병원,043-237-2114,043-237-1119,A2300019,A2300019,8,36.632987414750296,127.42463434124867,"내과,마취통증의학과,영상의학과,정형외과",1,185,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,138,4,34,,4,,,,,,,,,,,,,,,,,283,63,,,,,,"복대중학교 건너편
가경동에서 서청주ic방향 500m",,,,,,
충주미래병원,병원,응급의료기관 외의 의료기관(응급의료시설),,27364,충북,충주시,"충청북도 충주시 국원대로 99-0, 0동 (교현동,미래병원)",G009,응급실운영신고기관,충주미래병원,043-852-9119,,A2302306,A2302306,2,36.9804284762737,127.927925696639,"내과,마취통증의학과,성형외과,영상의학과,응급의학과,재활의학과,정형외과,조산원",2,40,1,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,,,,,,,,,,,,,,,,,,,,,,273,64,,,,,24.03.12 응급의료시설 지정,,,,2400,0000,2400,0000
큐병원,병원,응급의료기관 외의 의료기관(응급의료시설),,49312,부산,사하구,부산광역시 사하구 낙동남로 1401 (하단동),G009,응급실운영신고기관,큐병원,051-207-4343,051-207-4044,A1200089,A1200089,1,35.10658381193713,128.96489218029475,"내과,마취통증의학과,성형외과,소아청소년과,신경과,신경외과,영상의학과,외과,이비인후과,재활의학과,정형외과,피부과,흉부외과",1,97,1,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,124,6,124,,2,,,,,,,,,,,,,,,,,493,12,,,,,24시간 응급실 진료.,1호선 하단역 1번출구,,,2400,0000,2400,0000
하나병원,병원,응급의료기관 외의 의료기관(응급의료시설),,52518,경남,사천시,"경상남도 사천시 사천읍 진삼로 1468-8, 하나병원",G009,응급실운영신고기관,하나병원,055-855-1112,070-4567-9611,A2804216,A2804216,3,35.0822158154719,128.086480599028,"가정의학과,구강내과,구강병리과,구강악안면방사선과,내과,마취통증의학과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,소아치과,신경과,신경외과,안과,영상의학과,예방치과,외과,응급의학과,이비인후과,재활의학과,정형외과,치과교정과,치과보존과,치과보철과,치주과,피부과",1,172,1,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1230,0830,,,,,,,,,,,,,,,,,,,,,,525,18,,,,,사천읍 유일 24시간 응급실 운영 병원입니다.,사천읍 (구)시외버스터미널 자리입니다.,,,,,,
한강수병원,병원,응급의료기관 외의 의료기관(응급의료시설),,7262,서울,영등포구,"서울특별시 영등포구 영등포로 83, 한강수병원 (양평동1가)",G009,응급실운영신고기관,한강수병원,02-1800-7119,02-2063-8413,A1100163,A1100163,7,37.5224047841717,126.890913736375,"내과,마취통증의학과,성형외과,소아청소년과,외과,정형외과,조산원",1,46,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,072,62,,,,,"한강수병원은 국내최초 성형외과 전문의가 주축이 되어 만든 화상특화병원으로 화상외상센터, 흉터성형센터, 상처치료센터, 재활클리닉 등을 운영하고 있다.

전문의료진이 다년간 쌓아온 화상, 외상, 상처치료 노하우로 진료하고 있으며 이후 발생할 수 있는 흉터까지 통합적이고 체계적인 치료서비스를 제공하고 있다.",양남사거리 인근,,,1300,0900,1300,0900
한국보훈복지의료공단인천보훈병원,병원,응급의료기관 외의 의료기관(응급의료시설),,22182,인천,미추홀구,"인천광역시 미추홀구 인주대로 138, 인천보훈병원 지(1,2),1~7층 (용현동)",G009,응급실운영신고기관,한국보훈복지의료공단인천보훈병원,032-363-9800,,A1403583,A1403583,2,37.4557028395,126.6526043685,"가정의학과,내과,마취통증의학과,보건(의료원)소,비뇨기과,신경과,신경외과,안과,영상의학과,예방치과,외과,이비인후과,재활의학과,정형외과,진단검사의학과,치과보존과,치과보철과,치주과,피부과",2,137,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,,,,,,,,,,,,,,,,,,221,82,,,,,응급의료시설 수리일자(2023.06.21.),,,,,,,
행복한병원,병원,응급의료기관 외의 의료기관(응급의료시설),,42994,대구,달성군,"대구광역시 달성군 유가읍 테크노순환로12길 4, 1층,4~6층(1층 사우나홀,113~117호,119~120호,405~407호,5층,601~607호",G009,응급실운영신고기관,행복한병원,053-210-8000,053-210-8082,A1303449,A1303449,1,35.69330550768229,128.47043956090056,"내과,마취통증의학과,산부인과,소아청소년과",1,42,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,429,94,,,,,24시간 분만 가능,,,,,,,
행복한병원,병원,응급의료기관 외의 의료기관(응급의료시설),,50460,경남,밀양시,경상남도 밀양시 하남읍 수산중앙로 56-2,G009,응급실운영신고기관,행복한병원,055-391-0090,,A2800042,A2800042,2,35.37461994215032,128.7114865036199,"내과,산부인과,소아청소년과,정형외과",2,60,1,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,,,,,,,,,,,,,,,,,,504,60,,,,,산부인과 분만X,하남읍우체국 옆.수산초등학교 앞,,,,,,
